Tier,Gene,Homo_sapiens,Macaca_mulatta,Mus_musculus,Rattus_norvegicus,Ailuropoda_melanoleuca,Aotus_nancymaae,Bos_taurus,Callithrix_jacchus,Camelus_dromedarius,Canis_lupus_familiaris,Capra_hircus,Cavia_porcellus,Ceratotherium_simum_simum,Cercocebus_atys,Chinchilla_lanigera,Chlorocebus_sabaeus,Chrysochloris_asiatica,Condylura_cristata,Cricetulus_griseus,Dasypus_novemcinctus,Dipodomys_ordii,Echinops_telfairi,Elephantulus_edwardii,Eptesicus_fuscus,Equus_caballus,Erinaceus_europaeus,Felis_catus,Galeopterus_variegatus,Gorilla_gorilla_gorilla,Heterocephalus_glaber,Ictidomys_tridecemlineatus,Jaculus_jaculus,Loxodonta_africana,Macaca_fascicularis,Macaca_nemestrina,Mandrillus_leucophaeus,Manis_javanica,Mesocricetus_auratus,Microcebus_murinus,Microtus_ochrogaster,Miniopterus_natalensis,Monodelphis_domestica,Mustela_putorius_furo,Nannospalax_galili,Nomascus_leucogenys,Ochotona_princeps,Octodon_degus,Odobenus_rosmarus_divergens,Orcinus_orca,Oryctolagus_cuniculus,Otolemur_garnettii,Ovis_aries,Pan_paniscus,Pan_troglodytes,Papio_anubis,Pongo_abelii,Propithecus_coquereli,Pteropus_vampyrus,Rhinopithecus_roxellana,Rousettus_aegyptiacus,Saimiri_boliviensis_boliviensis,Sorex_araneus,Sus_scrofa,Trichechus_manatus_latirostris,Tupaia_chinensis,Tursiops_truncatus
Alcohol,NSMAF,nm_001144772.1,xm_015145398.1,nm_010945.2,xm_008763544.2,xm_019798675.1,xm_012463736.1,xm_005194506.3,xm_008982687.2,xm_010989666.1,xm_014109189.1,xm_018058481.1,xm_013146601.1,xm_014791521.1,xm_012091942.1,xm_013520109.1,xm_008000706.1,xm_006876960.1,xm_012722913.1,xm_007634476.2,xm_004484336.1,xm_013009266.1,xm_004697575.2,xm_006899230.1,xm_008143414.1,nm_001301319.1,xm_007526733.2,xm_019822574.1,xm_008564073.1,xm_019031951.1,xm_013071265.1,xm_005322980.2,xm_004653464.1,xm_010588314.1,xm_005563377.2,xm_011742266.1,xm_011982192.1,xm_017648901.1,xm_013110903.1,xm_012746587.2,xm_013351803.1,xm_016207723.1,xm_007487088.2,xm_004768788.2,xm_008832095.1,xm_003256011.3,xm_004580782.2,xm_012515207.1,xm_004398771.2,xm_004274989.2,xm_008255557.2,xm_012807538.1,xm_015097660.1,xm_008975464.2,xm_009455426.2,xm_009213075.2,xm_009243829.1,xm_012661384.1,xm_011359185.1,xm_010386794.1,xm_016165655.1,xm_010346072.1,xm_004602593.1,xm_005663082.2,xm_004372571.1,xm_014589925.1,xm_019925293.1
Alcohol,NUDT4,nm_001301022.1,xm_015152398.1,xm_006514116.2,xm_006241282.3,xm_011228167.2,xm_012469338.1,xm_005206121.3,xm_002752889.4,xm_010989942.1,xm_005629222.2,xm_005680075.3,xm_013159393.1,xm_004417952.2,xm_012032902.1,xm_013518296.1,xm_008004242.1,xm_006871788.1,xm_004675814.2,xm_007624395.2,xm_004446745.2,xm_013021113.1,xm_004700395.1,xm_006898484.1,xm_008143763.1,xm_005606503.2,xm_007523200.2,xm_006933953.3,xm_008589897.1,xm_004053674.2,xm_004844969.2,xm_013358228.1,xm_012950285.1,xm_003405258.2,xm_015430658.1,xm_011744705.1,xm_011993176.1,xm_017673896.1,xm_013113690.1,xm_012775259.2,xm_005358137.2,xm_016215280.1,xm_001369461.3,xm_004748548.2,xm_008823784.2,xm_012500082.1,xm_004583099.2,xm_004623789.1,xm_004400283.1,xm_012532927.1,xm_008256878.2,xm_003783354.2,xm_015094598.1,xm_003816873.2,xm_009425993.2,xm_003906953.3,xm_009248099.1,xm_012664037.1,xm_011361774.1,xm_010383934.1,xm_016157626.1,xm_003927884.2,xm_004602740.1,xm_005664263.1,xm_012557782.1,xm_006154830.2,xm_019940886.1
Alcohol,PAM,nm_000919.3,xm_015140496.1,xm_017319282.1,xm_017596286.1,xm_019803618.1,xm_012459854.1,xm_005209762.3,xm_002744736.3,xm_010996605.1,xm_536289.5,xm_018049999.1,xm_013145532.1,xm_004420337.2,xm_012039993.1,xm_013512971.1,xm_008014050.1,xm_006872314.1,xm_012721812.1,xm_007646259.2,xm_004477211.1,xm_013022047.1,xm_004706594.1,xm_006900674.1,xm_008144507.1,nm_001081767.1,xm_007526804.2,xm_006927871.2,xm_008576449.1,xm_019027793.1,xm_004841736.2,xm_005326130.2,xm_004652489.1,xm_010589660.1,xm_015451728.1,xm_011723410.1,xm_012001518.1,xm_017651440.1,xm_013118461.1,xm_012773490.2,xm_013351603.1,xm_016221968.1,xm_007486228.2,xm_004769261.2,xm_008838036.2,xm_012505473.1,xm_012927315.1,xm_004625468.1,xm_004393769.2,xm_012537294.1,xm_008261971.2,xm_003788932.1,xm_015096217.1,xm_014344965.1,xm_016953561.1,xm_017959371.1,xm_002815767.3,xm_012641055.1,xm_011378514.1,xm_010372114.1,xm_016141419.1,xm_003920719.2,xm_004618616.1,xm_013987567.1,xm_004375052.1,xm_014589171.1,xm_019940759.1
Alcohol,PARP4,nm_006437.3,xm_015120768.1,nm_001145978.2,xm_006221945.3,xm_011232892.2,xm_012441892.1,xm_867149.8,xm_017972981.1,xm_010988721.1,xm_005635381.2,xm_018056522.1,xm_003464410.3,xm_014791186.1,xm_012084895.1,xm_013514867.1,xm_008021753.1,xm_006832059.1,xm_004680362.2,xm_007611427.2,xm_012531205.1,xm_013010523.1,xm_004715406.1,xm_006879618.1,xm_008158171.1,xm_005601078.2,xm_016190746.1,xm_011282022.2,xm_008569095.1,xm_019039494.1,xm_004854895.2,xm_005338634.2,,xm_010593913.1,xm_015439005.1,xm_011755658.1,xm_011999941.1,,xm_013117238.1,xm_020290283.1,xm_013349240.1,xm_016203563.1,xm_007495471.2,xm_013048816.1,xm_017795907.1,xm_012506689.1,xm_012926772.1,xm_004648631.1,xm_004401372.1,,xm_017343480.1,xm_012809505.1,xm_012184734.2,xm_014347394.1,xm_001153521.4,xm_003913681.3,nm_001132455.1,xm_012641671.1,xm_011375489.1,xm_010360191.1,xm_016130736.1,,xm_012931816.1,xm_013980703.1,xm_004389875.1,xm_014587143.1,
Alcohol,PC,nm_000920.3,nm_001261584.1,nm_001162946.1,xm_006230691.3,xm_011235477.2,xm_012436940.1,xm_005226987.3,xm_009008538.2,xm_010998154.1,xm_540825.5,xm_018043135.1,xm_005003020.2,xm_014793056.1,xm_012041508.1,xm_005384367.2,xm_007970127.1,xm_006860867.1,xm_004682580.2,xm_007650775.2,xm_004481575.2,xm_013020888.1,xm_004713572.1,xm_006893270.1,xm_008146885.1,xm_014729720.1,xm_007518652.2,xm_019812718.1,xm_008589992.1,xm_004051613.2,xm_004852269.2,xm_005333362.2,xm_004656741.2,xm_010599155.1,xm_005577112.2,xm_011720992.1,xm_011986965.1,xm_017664825.1,xm_005064058.2,xm_012757597.2,xm_005351675.1,xm_016208343.1,xm_001364491.3,xm_004759460.2,xm_008822868.1,xm_012509722.1,xm_004598196.1,xm_004627170.2,xm_004393858.1,xm_004277991.1,xm_017346968.1,xm_012810497.1,xm_015103206.1,xm_003828701.3,xm_016921318.1,xm_003909496.3,xm_009246096.1,xm_012665617.1,xm_011368945.1,xm_010366380.1,xm_016132615.1,xm_003941214.2,xm_004618461.2,nm_214349.1,xm_004383674.2,xm_014585310.1,xm_019937508.1
Alcohol,PDK4,nm_002612.3,xm_001093471.3,nm_013743.2,nm_053551.1,xm_002918928.3,xm_012450776.1,nm_001101883.1,xm_002751583.2,xm_010979649.1,xm_005628525.2,xm_005678949.3,xm_003475111.3,xm_004431369.2,xm_012073928.1,xm_005388066.2,xm_007982108.1,xm_006834269.1,xm_004676704.2,xm_003506651.3,xm_004470732.2,xm_013035868.1,xm_004702673.2,xm_006880222.1,xm_008148873.1,xm_001493731.5,xm_007538260.2,xm_003982778.4,xm_008579272.1,xm_004045784.2,xm_004862715.2,nm_001282267.1,xm_004656206.1,xm_003407128.2,xm_015447716.1,xm_011730891.1,xm_011974689.1,xm_017674819.1,xm_005082915.2,xm_012757167.2,xm_005363694.1,xm_016218907.1,xm_007505976.2,xm_004767845.2,xm_008822579.2,xm_003252521.3,xm_004582319.2,xm_004632614.2,xm_004394066.2,xm_004265573.1,xm_002713691.3,xm_003782686.2,xm_004007738.3,xm_003809704.2,nm_001246531.1,xm_003896298.2,xm_002818238.3,xm_012647859.1,xm_011363380.1,xm_010356264.1,xm_016131464.1,xm_003921226.2,xm_004602199.1,nm_001159306.1,xm_004386135.1,xm_006157496.2,xm_004322932.2
Alcohol,PGLYRP1,nm_005091.2,xm_001103121.3,nm_009402.2,nm_053373.1,xm_002928508.3,xm_012446728.1,nm_174573.3,xm_002762297.2,xm_010997699.1,xm_849945.3,xm_018062639.1,xm_003464594.3,xm_014795235.1,xm_012080590.1,xm_005413825.2,xm_007997271.1,xm_006871467.1,xm_004693960.2,xm_007609413.2,xm_004481533.1,xm_013032654.1,xm_013006625.1,xm_006901280.1,xm_008158318.1,xm_001500760.3,xm_007532185.2,xm_003997668.3,xm_008578583.1,xm_004061009.2,xm_004867122.2,xm_005338244.2,xm_012950834.1,xm_003406467.1,nm_001283304.1,xm_011736011.1,xm_011975130.1,xm_017667891.1,xm_005086281.2,xm_012761480.2,xm_005370250.2,xm_016212539.1,xm_001363550.4,xm_004767548.2,xm_008852075.2,xm_003277601.2,xm_004597928.1,xm_004644397.1,xm_004401027.1,xm_004271143.1,xm_017340636.1,xm_003799605.2,xm_004015325.3,xm_003817500.3,xm_003316477.2,xm_003915744.3,xm_002829436.3,xm_012653507.1,xm_011387572.1,xm_010377448.1,xm_016134316.1,xm_003940264.2,xm_004607808.1,nm_001001260.1,xm_004381789.1,xm_006142096.2,xm_019951163.1
Alcohol,PLA2G1B,nm_000928.2,xm_001088684.3,xm_006530199.2,xm_017598308.1,xm_002929971.3,xm_012469452.1,xm_015467117.1,xm_002753075.3,xm_010995268.1,nm_001003320.1,xm_005691564.3,xm_003477936.2,xm_004429916.2,xm_012071117.1,xm_005396512.1,xm_008004933.1,xm_006865502.1,xm_004690691.1,xm_003510797.1,xm_004464662.1,xm_013014369.1,xm_004709690.1,xm_006890423.1,xm_008142932.1,xm_001489253.3,xm_007525280.1,xm_019814620.1,xm_008569366.1,xm_004053996.2,xm_004843673.1,xm_005336813.1,xm_004673053.1,xm_003419261.1,xm_005572395.2,xm_011763541.1,xm_011964422.1,xm_017661229.1,xm_005079030.2,xm_012756673.2,xm_013349166.1,xm_016201562.1,xm_007489982.2,xm_004753363.2,xm_008840769.1,xm_003280282.3,xm_004592082.1,xm_004636251.1,xm_004396670.1,xm_004281425.1,xm_002719793.3,xm_012805202.1,xm_004017414.3,xm_003832393.2,xm_001160305.5,xm_003907247.3,xm_002823849.3,xm_012650159.1,xm_011356074.1,xm_010368286.1,xm_016127151.1,xm_010342815.1,xm_004611076.1,nm_001004037.1,xm_004379018.1,xm_006151536.2,xm_019950156.1
Alcohol,PMP22,nm_000304.3,xm_015118623.1,nm_001302258.1,nm_017037.1,xm_002927892.3,xm_012453038.1,nm_001101156.1,xm_017972266.1,xm_010975298.1,xm_536648.5,xm_005693587.3,xm_003466209.3,xm_004433043.2,xm_012050280.1,xm_005399334.2,xm_008010435.1,xm_006877271.1,xm_012726320.1,xm_007617025.2,xm_004469023.2,xm_013013110.1,xm_004716306.2,xm_006898555.1,xm_008157448.1,xm_005597021.2,xm_007519188.2,xm_019817192.1,xm_008594127.1,xm_004058616.2,xm_004870754.2,xm_005338859.1,xm_004663109.1,xm_003420594.2,xm_005582942.2,xm_011727341.1,xm_011995288.1,xm_017646637.1,xm_013111489.1,xm_012747963.2,xm_005349873.2,xm_016196412.1,xm_007483399.2,xm_004760134.1,xm_017795084.1,xm_003262606.3,xm_004594724.2,xm_004634861.2,xm_004417149.2,xm_004266822.2,xm_008270703.2,xm_003791074.2,xm_012185102.2,xm_003805543.2,xm_001162361.4,xm_003912375.2,nm_001132145.1,xm_012651416.1,xm_011359136.1,xm_010370570.1,xm_016161256.1,xm_003929260.2,xm_004603888.1,xm_005664650.2,xm_004375967.2,xm_006170896.2,xm_004326698.2
Alcohol,PPP1R2,nm_001291504.1,,nm_001260681.1,nm_025800.3,nm_138823.2,xm_002921452.3,xm_012438550.1,xm_015471887.1,xm_008981428.2,xm_010994397.1,nm_001113168.2,xm_018046472.1,xm_003477098.3,xm_014783069.1,xm_012036749.1,xm_013513575.1,xm_008009597.1,xm_006869415.1,xm_012734140.1,xm_007640483.2,xm_004465907.2,xm_013019438.1,xm_004712281.1,xm_006884178.1,xm_008151618.1,xm_001500822.5,xm_007533531.2,xm_003991767.4,xm_008568141.1,xm_004038243.2,xm_013072018.1,xm_005340974.1,xm_012947933.1,xm_010592876.1,xm_005545332.2,xm_011723060.1,xm_011988965.1,xm_017661608.1,xm_005071575.2,xm_012780291.1,xm_005344813.1,xm_016200025.1,xm_007505697.2,xm_004745301.2,xm_008839017.1,xm_012510758.1,xm_012928525.1,xm_004644539.1,xm_012565665.1,xm_004268161.2,nm_001082744.2,xm_003792685.2,xm_015092489.1,xm_003807639.2,xm_516963.5,,xm_002814436.2,xm_012639793.1,xm_011381220.1,xm_010356719.1,xm_016135296.1,xm_003926187.2,xm_004603239.1,xm_013991329.1,xm_004373575.2,xm_006156814.2
Alcohol,PPP2R5C,nm_001161725.1,xm_015144507.1,xm_006515917.1,xm_008764959.2,xm_002926735.3,xm_012471231.1,xm_015459317.1,xm_009006563.2,xm_010999426.1,xm_849467.4,xm_018066067.1,xm_013144937.1,xm_004434262.2,xm_012084005.1,xm_013507826.1,xm_007987876.1,xm_006839530.1,xm_012724592.1,xm_007626466.2,xm_004455345.1,xm_013015612.1,xm_004698798.2,xm_006879074.1,xm_008154765.1,xm_005605458.2,xm_007518335.2,xm_011283520.2,xm_008578887.1,xm_004055709.2,xm_013066469.1,xm_005340992.2,xm_012950404.1,xm_010588836.1,xm_005562233.2,xm_011716978.1,xm_011991614.1,xm_017657036.1,xm_013112111.1,xm_012746334.1,xm_005343553.1,xm_016212224.1,xm_007473574.2,xm_004754692.2,xm_017796216.1,xm_003276163.3,xm_004584290.1,xm_004645406.1,xm_004395560.1,xm_004262405.2,xm_008248614.2,xm_012811087.1,xm_012099048.2,xm_008959114.2,xm_016925784.1,xm_017960399.1,nm_001133452.1,xm_012647079.1,xm_011370960.1,xm_010353642.1,xm_016165984.1,xm_010352358.1,xm_004603585.1,xm_013978440.1,xm_004376719.1,xm_006159992.2,xm_019952242.1
Alcohol,PRDX2,nm_005809.5,nm_001261257.1,nm_011563.6,xm_006255244.1,xm_002921003.3,xm_012435885.1,xm_005208653.1,xm_002761781.4,xm_010993804.1,xm_003639723.3,xm_018051260.1,xm_003468360.3,xm_004442540.2,xm_012030482.1,xm_005381032.1,xm_007995427.1,xm_006874258.1,xm_004688715.2,nm_001246780.2,xm_004448048.2,xm_013034179.1,xm_004715511.1,xm_006900796.1,xm_008157935.1,xm_005611852.2,xm_007532426.2,xm_003981916.4,xm_008584945.1,xm_004060096.2,xm_004872394.2,xm_005336204.2,xm_004672453.1,xm_003413347.2,nm_001283673.1,xm_011714766.1,xm_011994924.1,xm_017664570.1,xm_005087323.2,xm_012790481.2,xm_005366984.2,xm_016218611.1,xm_001362081.4,xm_004748343.2,xm_008855476.2,xm_012509296.1,xm_012929984.1,xm_004635557.1,xm_004398936.1,xm_004277464.2,xm_002715138.3,xm_003797918.2,xm_012177564.1,xm_003814824.2,xm_016935195.1,xm_003914995.3,xm_009252838.1,xm_012641410.1,xm_011382532.1,xm_010361640.1,xm_016162102.1,xm_003941732.2,xm_004616603.1,nm_001244474.1,xm_004389747.1,xm_006160995.2,xm_004318837.2
Alcohol,PRKAR1A,nm_001276289.1,xm_015120191.1,nm_001313975.1,xm_017597047.1,xm_011232854.2,xm_012453832.1,nm_001076358.1,xm_017972761.1,xm_010975966.1,xm_014116434.1,xm_018063935.1,xm_013147622.1,xm_004432693.2,xm_012042750.1,xm_005402117.2,xm_008011988.1,xm_006833607.1,xm_004693459.2,xm_003500312.3,xm_004459488.2,xm_013037883.1,xm_004709177.2,xm_006886255.1,xm_008149388.1,xm_014739173.1,xm_016188916.1,xm_019818149.1,xm_008569373.1,xm_019027257.1,xm_004870285.2,xm_013359916.1,xm_004655142.1,xm_010596997.1,xm_005584788.1,xm_011719616.1,xm_011978486.1,xm_017641923.1,xm_005069975.2,xm_012747444.2,xm_005350660.2,xm_016201477.1,xm_007482732.2,xm_004749086.2,xm_008843217.2,xm_003276078.3,xm_004592956.2,xm_004630051.1,xm_004405758.2,xm_004275416.2,xm_002719492.2,xm_003786178.2,xm_015098283.1,xm_003808938.2,xm_009433139.2,xm_003913342.2,xm_009236650.1,xm_012662292.1,xm_011368568.1,xm_010353114.1,xm_016143660.1,xm_003931792.2,xm_004618025.1,xm_005656932.2,xm_004374187.1,xm_006146744.2,xm_004319025.2
Alcohol,PRKAR1B,nm_001164758.1,xm_002803181.2,xm_006504663.2,nm_001033679.1,xm_019810247.1,xm_012451552.1,nm_001075201.1,xm_008989272.2,xm_010995320.1,xm_005621218.2,xm_018040013.1,xm_003470073.3,xm_014795658.1,xm_012029764.1,xm_005397778.2,xm_008018916.1,xm_006859802.1,xm_012729215.1,xm_007613689.2,xm_012522608.1,xm_013023456.1,xm_004705534.1,xm_006889601.1,xm_008156068.1,xm_014729832.1,xm_007525072.2,xm_019820308.1,xm_008578421.1,xm_004044994.2,xm_004840331.2,xm_005339826.2,xm_012950624.1,xm_003416614.2,xm_015446976.1,xm_011744337.1,xm_011977571.1,xm_017645664.1,xm_005080001.2,xm_012759093.2,xm_005367091.2,xm_016220598.1,xm_001367311.3,xm_004776310.2,xm_008851448.1,xm_012502509.1,xm_004598132.1,xm_004629581.1,xm_004414450.2,xm_004268992.2,xm_002719492.2,xm_003795462.2,xm_015098283.1,xm_003819707.2,xm_016946108.1,xm_003918915.3,xm_009236652.1,xm_012639082.1,xm_011363865.1,xm_010366624.1,xm_016119136.1,xm_003943757.2,xm_004618025.1,xm_005655051.2,xm_004385935.1,xm_006141364.1,xm_019940325.1
Alcohol,PTPRU,nm_001195001.1,xm_015133544.1,xm_006538674.2,xm_006238998.2,xm_002929557.3,xm_012439686.1,xm_005203219.3,xm_017974496.1,xm_010981686.1,xm_005617687.2,xm_018057242.1,xm_005004248.2,xm_004425856.1,xm_012079797.1,xm_005394993.2,xm_007979712.1,xm_006862200.1,xm_004678709.2,xm_003498366.3,xm_012522611.1,xm_013034934.1,xm_013005265.1,xm_006894928.1,xm_008147973.1,xm_014737232.1,xm_007522446.2,xm_019836525.1,xm_008568690.1,xm_004025322.2,xm_004850793.2,xm_013362625.1,xm_012951868.1,xm_010595145.1,xm_005544185.2,xm_011763134.1,xm_011981751.1,xm_017646260.1,xm_013120223.1,xm_012750780.1,xm_005353145.2,xm_016217129.1,xm_007491508.2,xm_004740972.2,xm_017801905.1,xm_012498337.1,xm_012928798.1,xm_004642909.1,xm_004394632.1,xm_012531791.1,xm_017346527.1,xm_003800762.2,xm_015092854.1,xm_008953448.1,xm_016957756.1,xm_009203315.1,xm_002811152.2,xm_012645999.1,xm_011357785.1,xm_010380309.1,xm_016132054.1,xm_010348207.1,xm_004603535.1,xm_013995910.1,xm_004377015.1,xm_006164602.1,xm_019937688.1
Alcohol,PURA,nm_005859.4,xm_015141020.1,xm_006525724.3,xm_006254620.3,xm_002912620.2,xm_012449976.1,xm_010807371.2,xm_008985962.2,xm_010990733.1,xm_005617274.2,xm_018050295.1,xm_005008622.2,xm_004420512.2,xm_012090464.1,xm_013512869.1,xm_008014661.1,xm_006866226.1,xm_012727753.1,xm_007631691.2,xm_004477832.2,xm_013020305.1,xm_004696658.2,xm_006891231.1,xm_008141480.1,xm_014738898.1,xm_007517528.2,xm_019836378.1,xm_008574333.1,xm_004042662.2,xm_004841858.1,xm_013359548.1,xm_004652430.2,xm_010591097.1,xm_005557943.2,xm_011716349.1,xm_011997216.1,xm_017656471.1,xm_005065265.2,xm_012749059.2,xm_013349497.1,xm_016214124.1,xm_007473724.2,xm_004744817.1,xm_017800916.1,xm_012505111.1,xm_004586640.2,xm_004643284.1,xm_004397797.2,xm_004280285.2,xm_017341093.1,xm_012809117.1,nm_001009447.1,xm_003829344.3,xm_016953931.1,xm_009209221.2,xm_002815955.3,xm_012646387.1,xm_011382282.1,xm_010388124.1,xm_016166381.1,xm_010341413.1,xm_004609923.1,xm_013995207.1,xm_012556854.1,xm_006156236.2,xm_019924529.1
Alcohol,RAB11B,nm_004218.3,nm_001261484.1,nm_008997.3,nm_032617.2,xm_011236211.2,xm_012436191.1,nm_001035391.2,xm_017967931.1,xm_010978269.1,xm_849306.4,xm_018050995.1,xm_003461405.3,xm_004443770.2,xm_012077353.1,xm_005413131.2,xm_007995124.1,xm_006868873.1,xm_004689413.2,xm_003510502.3,xm_004454681.2,xm_013033589.1,xm_004717333.1,xm_006896341.1,xm_008151439.1,xm_005611974.2,xm_007537236.2,xm_003981782.4,xm_008583938.1,xm_004059927.2,xm_004865409.2,xm_005332150.2,xm_004672200.1,xm_003421286.2,xm_015440147.1,xm_011743238.1,xm_011966261.1,xm_017647852.1,xm_005081319.2,xm_012790807.2,xm_005371719.2,xm_016203476.1,xm_007489467.2,xm_004771657.2,xm_008844568.2,xm_003281079.3,xm_004595709.2,xm_004644875.1,xm_004412138.2,xm_004277320.1,xm_017337972.1,xm_003793659.2,xm_004008567.1,xm_003809977.2,xm_001147785.5,xm_003914808.3,xm_002828587.3,xm_012641436.1,xm_011383285.1,xm_010388828.1,xm_016163085.1,xm_003938904.2,xm_004614763.1,nm_001244875.1,xm_004378401.1,xm_014592163.1,xm_019948559.1
Alcohol,RAB31,nm_006868.3,nm_001266436.1,nm_133685.2,nm_145094.2,xm_011228097.1,xm_012446842.1,nm_001076944.1,xm_008979480.2,xm_010977002.1,xm_845517.4,xm_018039605.1,xm_003464432.3,xm_014780328.1,xm_012045960.1,xm_005372596.2,xm_007974664.1,xm_006876234.1,xm_004683738.2,xm_003508397.2,xm_004460496.1,xm_013035842.1,xm_004714068.1,xm_006897024.1,xm_008159802.1,xm_001489527.3,xm_007517165.2,xm_019814985.1,xm_008582850.1,xm_019014143.1,xm_004853237.1,xm_005343011.1,xm_004656839.1,xm_010586851.1,xm_005587186.2,xm_011736614.1,xm_011983929.1,xm_017660947.1,xm_005077167.2,xm_012746175.1,xm_005361329.2,xm_016208925.1,xm_007487713.2,xm_004742704.2,xm_008834676.2,xm_003262112.2,xm_012930877.1,xm_012517812.1,xm_004416110.1,xm_012535276.1,xm_008261035.2,xm_012812174.1,xm_015103657.1,xm_008961569.1,xm_523865.4,xm_003914153.2,xm_009252249.1,xm_012648383.1,xm_011366154.1,xm_010373425.1,xm_016119869.1,xm_010335629.1,xm_012933485.1,xm_013999235.1,xm_012558212.1,xm_006164029.2,xm_019920775.1
Alcohol,RAD23B,nm_001244713.1,xm_015117087.1,nm_009011.4,nm_001025275.1,xm_002916443.3,xm_012439109.1,nm_001046310.1,xm_017975268.1,xm_010978704.1,xm_538778.5,xm_018052557.1,xm_003470914.3,xm_004423298.2,xm_012081529.1,xm_005382764.2,xm_007968490.1,xm_006864692.1,xm_004677453.2,xm_007633416.1,xm_004462365.2,xm_013023323.1,xm_004710961.2,xm_006886915.1,xm_008141827.1,xm_005605683.2,xm_007516163.2,xm_003995729.4,xm_008587966.1,xm_004048405.2,xm_004848165.2,xm_005329734.2,xm_004656984.2,xm_010587775.1,xm_015436483.1,xm_011740287.1,xm_011966368.1,xm_017673659.1,xm_005076492.2,xm_012736782.1,xm_005362196.2,xm_016213740.1,xm_007499636.2,xm_004747757.2,xm_008854653.2,xm_003260325.3,xm_004581160.2,xm_012516189.1,xm_012565664.1,xm_012533638.1,xm_002708127.3,xm_003785205.2,xm_015092759.1,xm_003810899.2,xm_016960396.1,xm_009188357.2,xm_009244729.1,xm_012638544.1,xm_011364991.1,xm_010389455.1,xm_016130023.1,xm_010335991.1,xm_004600285.2,xm_001927866.5,xm_004372194.2,xm_006150607.2,xm_019949008.1
Alcohol,RAN,nm_001300796.1,xm_015109692.1,nm_009391.3,nm_053439.1,xm_002929613.3,xm_012455893.1,nm_001034705.1,xm_009004909.2,xm_010984303.1,xm_003434181.3,xm_018061420.1,,xm_004430078.2,xm_012071489.1,xm_005402988.2,xm_008005232.1,xm_006874062.1,xm_004690832.2,xm_007619381.1,xm_004461654.2,xm_013023149.1,xm_004709624.1,xm_006900995.1,xm_008157230.1,xm_014727571.1,xm_007529243.2,xm_011287691.2,xm_008590587.1,xm_019038670.1,nm_001310259.1,xm_005336366.1,xm_012951302.1,xm_003421259.2,nm_001284626.1,xm_011756277.1,xm_011981950.1,xm_017647130.1,xm_005079847.2,xm_012767028.2,xm_013350359.1,xm_016203121.1,xm_007489616.2,xm_013048814.1,xm_008853766.1,xm_003276124.2,xm_004595359.2,xm_004633507.2,xm_004415456.2,xm_012535531.1,xm_008262366.2,xm_012813229.1,xm_015101360.1,xm_003817847.2,xm_016924649.1,xm_009182066.1,nm_001133077.1,xm_012657654.1,xm_011371387.1,xm_010354987.1,xm_016145990.1,xm_003937093.2,xm_004611123.1,xm_013982747.1,xm_004385009.1,xm_006147340.2,xm_019942813.1
Alcohol,RB1,nm_000321.2,nm_001261047.1,nm_009029.2,nm_017045.1,xm_019799537.1,xm_012465151.1,nm_001076907.1,xm_008992037.2,xm_010995038.1,xm_014106270.1,xm_018056748.1,xm_013140969.1,xm_004433658.2,xm_012064314.1,xm_005387557.2,xm_007960381.1,xm_006837641.1,xm_004680254.2,xm_007620007.1,xm_004472854.2,xm_013009310.1,xm_004714058.1,xm_006879496.1,xm_008145568.1,xm_001490561.4,xm_016187313.1,xm_019827519.1,xm_008576687.1,xm_019039518.1,xm_004844186.2,xm_005330196.2,xm_004665854.1,xm_010592619.1,xm_005585835.2,xm_011756559.1,xm_011998626.1,xm_017641959.1,xm_005071043.2,xm_020290393.1,xm_005355644.1,xm_016205442.1,xm_001368762.3,xm_013059804.1,xm_008824409.2,xm_003270074.3,xm_004577482.2,xm_004633088.2,xm_004399489.2,xm_004274595.2,xm_002720723.3,xm_003796681.2,xm_012184448.2,xm_003811422.2,xm_509777.4,xm_003913862.3,xm_009248649.1,xm_012648486.1,xm_011372034.1,xm_010363858.1,xm_016165185.1,xm_003942219.2,xm_004604657.1,xm_013992198.1,xm_004376579.2,xm_014587889.1,xm_019936580.1
Alcohol,RGS9,nm_001081955.2,xm_015120131.1,nm_011268.2,nm_019224.2,xm_011228091.2,xm_012453848.1,nm_174170.2,xm_017972755.1,xm_010975977.1,xm_548024.5,xm_018063881.1,xm_003465240.3,xm_004432685.2,xm_012032045.1,xm_005402137.2,xm_008012064.1,xm_006833600.1,xm_004693456.2,xm_003500316.2,xm_004459470.2,xm_013038035.1,xm_004709179.2,xm_006886261.1,xm_008149397.1,xm_001499544.4,xm_007524324.2,xm_003997097.2,xm_008569385.1,xm_004041111.2,xm_004870272.2,xm_005328239.1,xm_004655138.2,xm_010597091.1,xm_015438016.1,xm_011720313.1,xm_011992151.1,xm_017652621.1,xm_005069983.2,xm_012747470.2,xm_005350646.1,xm_016214520.1,xm_007482755.1,xm_004749103.2,xm_008843206.2,xm_003262627.2,xm_004592962.1,xm_004630044.1,xm_004405768.2,xm_004275407.1,xm_008271735.2,xm_003786184.2,xm_015098991.1,xm_008964732.1,xm_009433077.1,xm_009191040.1,xm_009251962.1,xm_012662219.1,xm_011368571.1,xm_010379996.1,xm_016143677.1,xm_010342495.1,xm_012934870.1,xm_005656935.2,xm_004374194.2,xm_006146756.2,xm_019938574.1
