Tier,Gene,Homo_sapiens,Macaca_mulatta,Mus_musculus,Rattus_norvegicus,Ailuropoda_melanoleuca,Aotus_nancymaae,Bos_taurus,Callithrix_jacchus,Camelus_dromedarius,Canis_lupus_familiaris,Capra_hircus,Cavia_porcellus,Ceratotherium_simum_simum,Cercocebus_atys,Chinchilla_lanigera,Chlorocebus_sabaeus,Chrysochloris_asiatica,Condylura_cristata,Cricetulus_griseus,Dasypus_novemcinctus,Dipodomys_ordii,Echinops_telfairi,Elephantulus_edwardii,Eptesicus_fuscus,Equus_caballus,Erinaceus_europaeus,Felis_catus,Galeopterus_variegatus,Gorilla_gorilla_gorilla,Heterocephalus_glaber,Ictidomys_tridecemlineatus,Jaculus_jaculus,Loxodonta_africana,Macaca_fascicularis,Macaca_nemestrina,Mandrillus_leucophaeus,Manis_javanica,Mesocricetus_auratus,Microcebus_murinus,Microtus_ochrogaster,Miniopterus_natalensis,Monodelphis_domestica,Mustela_putorius_furo,Nannospalax_galili,Nomascus_leucogenys,Ochotona_princeps,Octodon_degus,Odobenus_rosmarus_divergens,Orcinus_orca,Oryctolagus_cuniculus,Otolemur_garnettii,Ovis_aries,Pan_paniscus,Pan_troglodytes,Papio_anubis,Pongo_abelii,Propithecus_coquereli,Pteropus_vampyrus,Rhinopithecus_roxellana,Rousettus_aegyptiacus,Saimiri_boliviensis_boliviensis,Sorex_araneus,Sus_scrofa,Trichechus_manatus_latirostris,Tupaia_chinensis,Tursiops_truncatus
None,NPFFR1,NM_022146,xm_015147375.1,nm_001177511.1,nm_022291.2,xm_019807768.1,xm_012460166.1,xm_015469835.1,xm_009009802.2,xm_010992803.1,xm_846842.2,xm_018042160.1,xm_013156627.1,xm_004427162.1,xm_012085315.1,xm_005390064.2,xm_007963177.1,xm_006837463.1,xm_004680809.1,xm_016965964.1,xm_004470587.1,xm_013017062.1,xm_004701393.1,xm_006889044.1,xm_008157466.1,xm_005602580.2,xm_007524174.1,xm_019814067.1,xm_008591926.1,xm_019034496.1,xm_004847131.1,xm_013358863.1,xm_012948622.1,xm_010589199.1,xm_005565642.2,xm_011714970.1,xm_011991055.1,xm_017651398.1,xm_005070909.2,xm_012762620.1,xm_005360092.2,xm_016198417.1,xm_001374780.3,xm_004769525.2,xm_008827815.1,xm_003271199.3,xm_004583590.1,xm_004623972.1,xm_004393667.1,xm_004280834.1,xm_017348647.1,xm_012801348.1,xm_015104295.1,xm_014346461.1,xm_521501.5,xm_017962973.1,xm_002820859.3,xm_012658431.1,xm_011372168.1,xm_010362841.1,xm_016121005.1,xm_003928639.2,xm_012934252.1,nm_001206457.1,xm_004386371.1,xm_006166260.1,xm_019935958.1
None,NPSR1,NM_207172,nm_001032942.1,xm_017313417.1,xm_008766049.1,xm_002918657.1,xm_012461255.1,nm_001192977.1,xm_002751323.3,xm_010988076.1,xm_014118911.1,xm_005679196.2,xm_003469973.3,xm_004418834.1,xm_012083770.1,xm_005412989.2,xm_007981638.1,xm_006832139.1,xm_004676849.2,xm_003503426.3,xm_004457123.1,xm_013035142.1,xm_004708016.1,xm_006887597.1,xm_008147348.1,xm_001501056.4,xm_007523384.1,xm_011280501.2,xm_008591015.1,xm_004045300.2,xm_004874795.1,xm_005319190.1,xm_004652295.2,xm_003406958.2,xm_015447342.1,xm_011731389.1,xm_011973094.1,xm_017653347.1,xm_013119373.1,xm_012743341.1,xm_005346956.1,xm_016222257.1,xm_001365604.4,xm_013061472.1,xm_008837834.1,xm_003279195.2,xm_004582374.1,xm_004636568.2,xm_004417081.1,xm_012533034.1,nm_001204444.1,xm_003788578.1,xm_004007904.3,xm_003811955.2,xm_001168771.4,xm_017956779.1,xm_002818064.2,xm_012638769.1,xm_011362477.1,xm_010379700.1,xm_016160326.1,xm_003930733.2,xm_004606883.1,xm_013990849.1,xm_004385313.1,xm_014582704.1,xm_019925696.1
None,NTSR1,NM_002531,xm_015148634.1,nm_018766.2,xm_006235788.1,xm_002925733.2,xm_012440518.1,xm_015474162.1,xm_002747747.3,xm_010987877.1,xm_543088.4,xm_005688283.3,xm_003462814.3,xm_004430208.2,xm_012074276.1,xm_005410013.1,xm_008011680.1,xm_006873357.1,xm_012728160.1,xm_003503117.2,xm_004456842.1,xm_013030347.1,xm_013008130.1,xm_006896939.1,xm_008157109.1,xm_001493229.2,xm_007520372.1,xm_019828012.1,xm_008579813.1,xm_004062499.2,xm_004841020.1,xm_005325312.1,xm_004669492.1,xm_010601152.1,xm_005569538.2,xm_011722604.1,xm_011992427.1,xm_017663736.1,xm_005074521.2,xm_012772918.1,xm_005362744.1,xm_016203246.1,xm_001376597.2,xm_004759995.2,xm_008843246.1,xm_012511626.1,xm_004585942.1,xm_004644163.1,xm_004410159.1,xm_004282338.1,xm_017340497.1,xm_003787763.1,xm_004007210.2,xm_003810829.2,xm_016938264.1,xm_009215792.2,xm_003779393.2,xm_012654550.1,xm_011374132.1,xm_010365207.1,xm_016133621.1,xm_003932658.2,xm_004620236.1,xm_003354920.3,xm_004370192.1,xm_006167033.2,xm_004310713.1
None,NTSR2,NM_012344,xm_002799143.2,nm_008747.2,xm_017594348.1,xm_002922742.2,xm_012438852.1,xm_586493.7,xm_002807559.4,xm_010982709.1,xm_540085.4,xm_018055628.1,xm_003462814.3,xm_004436501.2,xm_012044580.1,xm_013504337.1,xm_007971446.1,xm_006869471.1,xm_012728160.1,xm_007609584.1,xm_004456842.1,xm_013013553.1,xm_013008767.1,xm_006880728.1,xm_008157109.1,xm_005614845.2,xm_007520372.1,xm_019828119.1,xm_008585752.1,xm_004028859.2,xm_004869979.1,xm_005327389.1,xm_004665683.1,xm_010592025.1,nm_001283319.1,xm_011749345.1,xm_011965334.1,xm_017641775.1,xm_005084945.2,xm_012781061.2,xm_005366532.2,xm_016203246.1,xm_001376597.2,xm_004745810.2,xm_008850096.2,xm_012497455.1,xm_004582842.2,xm_004644163.1,xm_004401775.2,xm_004274931.2,xm_002710076.3,xm_012803693.1,xm_004007210.2,xm_008952525.2,xm_003949755.3,xm_003908288.2,xm_009237539.1,xm_012648897.1,xm_011365143.1,xm_010379652.1,xm_016144778.1,xm_003927208.1,xm_004609407.1,xm_003354920.3,xm_004373097.1,xm_006140816.2,xm_019942496.1
None,OPN3,NM_014322,xm_001094239.3,nm_010098.3,nm_001191933.1,xm_011223981.2,xm_012443734.1,xm_005228545.3,xm_003735287.2,xm_010992162.1,xm_014115010.1,xm_018059939.1,xm_003474311.3,xm_004439605.2,xm_012036274.1,xm_005374819.2,xm_007989937.1,,,xm_007640605.2,xm_012522085.1,xm_013021790.1,,,,xm_005607945.2,,xm_003999138.4,xm_008575257.1,xm_004028670.2,xm_004853473.2,xm_005326574.2,xm_004653438.1,xm_003410915.2,xm_005539667.2,xm_011729473.1,xm_011990032.1,xm_017674926.1,xm_005078169.2,xm_012751274.2,xm_005368525.2,xm_016196041.1,xm_001377887.3,xm_004756755.2,xm_008849180.2,xm_012506427.1,xm_004578507.2,xm_004626818.1,xm_004414269.1,xm_004283495.1,xm_008268230.2,xm_003800078.2,xm_015099041.1,xm_014343454.1,xm_016941714.1,xm_009196635.2,xm_002809252.3,xm_012644391.1,xm_011380004.1,xm_010384714.1,xm_016166730.1,xm_010345874.1,,nm_001011506.1,xm_004375853.1,xm_014584088.1,xm_019920281.1
None,OPN5,NM_181744,xm_001104044.3,nm_181753.4,nm_181772.1,xm_002919006.1,xm_012441528.1,nm_001206080.1,xm_002746623.2,xm_010995432.1,xm_003639428.2,xm_005696391.2,xm_013156582.1,xm_004424042.1,xm_012070473.1,xm_005389879.2,xm_007972311.1,xm_006860534.1,xm_004673553.2,xm_007626739.1,xm_004452792.1,xm_013019074.1,xm_004696371.1,xm_006881924.1,xm_008153205.1,xm_001502775.2,xm_007517838.1,xm_003986222.3,xm_008586585.1,xm_004044155.2,xm_004846396.1,xm_005318596.1,xm_004649433.2,xm_003404446.2,xm_015449334.1,xm_011756883.1,xm_011986880.1,xm_017641505.1,xm_005072296.2,xm_012744804.2,xm_005359789.1,xm_016212654.1,xm_007484056.2,xm_013061283.1,xm_008846735.1,xm_003254193.1,xm_004590534.1,xm_004624089.2,xm_004408452.1,xm_004267503.1,xm_017345171.1,xm_003789251.2,xm_004018872.3,xm_003833187.1,xm_016955651.1,xm_017957925.1,xm_002816969.1,xm_012664670.1,xm_011354795.1,xm_010362833.1,xm_016158948.1,xm_003923093.2,xm_012932158.1,xm_005674065.2,xm_004379536.1,xm_006149093.1,xm_004314422.2
None,OPRD1,NM_000911,xm_001113252.3,nm_013622.3,nm_012617.1,xm_011229472.1,xm_012440007.1,nm_001191148.1,xm_002750522.4,xm_010981688.1,xm_544455.5,xm_018057063.1,xm_003471096.3,xm_004425847.1,xm_012079842.1,xm_005394969.2,xm_007979749.1,xm_006862209.1,xm_004678699.2,xm_003498350.1,xm_012524134.1,xm_013032147.1,xm_004705049.1,xm_006894917.1,xm_008147978.1,xm_014737235.1,xm_007522438.1,xm_003989776.3,xm_008568692.1,xm_004025316.2,xm_004850778.1,xm_005317702.2,xm_012951873.1,xm_003415273.2,xm_005544217.2,xm_011763117.1,xm_011981764.1,xm_017669718.1,xm_005079535.2,xm_012750835.1,xm_005353137.1,xm_016219218.1,xm_007491486.1,xm_004741003.2,xm_008847939.1,xm_012498336.1,xm_004591661.1,xm_004642896.1,xm_004394640.1,xm_004266575.1,xm_002716071.3,xm_003800767.1,xm_012157025.2,xm_003828102.3,xm_513259.5,xm_003891456.3,xm_002811158.1,xm_012645931.1,xm_011357761.1,xm_010380330.1,xm_016132144.1,xm_003937630.2,xm_004603524.1,xm_003356260.4,xm_004377022.1,xm_006164601.1,xm_019937728.1
None,OR51E1,NM_152430,xm_001112495.3,nm_147093.3,xm_006229890.3,xm_002928588.3,xm_012456820.1,xm_604996.5,xm_002754858.3,xm_010990607.1,xm_542353.2,xm_005689838.3,xm_013145392.1,xm_014790220.1,xm_012045115.1,xm_005380052.2,xm_008019937.1,xm_006870241.1,xm_004683145.2,xm_003514819.1,xm_004476938.2,xm_013014044.1,xm_004717528.2,xm_006885525.1,xm_008161234.1,xm_001497168.4,xm_007527520.1,xm_003992792.3,xm_008564890.1,xm_004050513.2,xm_004863340.2,xm_005323118.1,xm_004650749.1,xm_003421421.2,xm_005578934.1,xm_011718855.1,xm_011984622.1,xm_017664251.1,xm_005074075.2,xm_012786632.2,xm_005368838.1,xm_016214995.1,xm_001371786.2,xm_004768201.1,xm_008854121.1,xm_003254808.2,xm_004589948.1,xm_004641973.2,xm_004407548.2,xm_004279267.1,xm_008258676.2,xm_003780955.2,xm_004016259.3,xm_003804649.2,xm_003312878.2,xm_003910322.3,xm_002822152.2,xm_012645625.1,xm_011381120.1,xm_010366956.1,xm_016157916.1,xm_003923385.2,xm_004618225.1,xm_003482540.3,xm_004391047.2,xm_006140902.2,xm_004323662.1
None,P2RY1,NM_002563,xm_015131754.1,nm_001282016.1,nm_012800.1,xm_002916353.3,xm_012437159.1,nm_174410.3,xm_008983642.2,xm_010987099.1,nm_001193673.1,xm_018048760.1,xm_005006537.2,xm_014796613.1,xm_012086235.1,xm_005393054.2,xm_008008665.1,xm_006867966.1,xm_004682335.2,xm_007644947.2,xm_004478825.1,xm_013016204.1,xm_004709026.2,xm_006901542.1,xm_008142208.1,xm_001918187.3,xm_007529557.2,xm_003991990.3,xm_008584740.1,xm_004037867.2,xm_004834478.1,xm_005325686.2,xm_004655921.1,xm_003416142.2,xm_005546151.2,xm_011771397.1,xm_011972742.1,xm_017659295.1,xm_005077921.2,xm_012774386.2,xm_005344045.2,xm_016222580.1,xm_007502349.1,xm_004755585.2,xm_008844636.2,xm_003256313.3,xm_004598089.1,xm_004643941.2,xm_004404994.2,xm_004284498.2,xm_017346852.1,xm_003794121.2,xm_004003238.3,xm_008951853.1,xm_526353.5,xm_009201502.2,xm_002814197.2,xm_012642872.1,xm_011380850.1,xm_010372082.1,xm_016159485.1,xm_003925019.2,xm_004603160.1,xm_005669935.2,xm_004379183.2,xm_006149757.2,xm_004321791.2
None,P2RY10,NM_014499,nm_001258158.1,nm_172435.3,xm_008773346.2,xm_011237166.2,xm_012455743.1,nm_001075699.2,xm_017968744.1,xm_010981283.1,xm_005641525.1,xm_018044037.1,xm_013153670.1,xm_014796504.1,xm_012082883.1,xm_013508833.1,xm_007992151.1,xm_006872508.1,xm_004685613.2,xm_007608803.2,xm_004482217.2,xm_013028942.1,xm_004717631.1,,xm_008159169.1,xm_014728996.1,xm_007534339.2,xm_006943843.2,xm_008577546.1,xm_004064439.2,xm_004867511.2,xm_005328820.1,xm_004666957.1,xm_010592703.1,xm_005594009.2,xm_011712193.1,xm_011967192.1,xm_017654672.1,xm_005085939.2,xm_012755363.1,xm_005369864.1,xm_016213217.1,xm_007507479.2,xm_004777091.2,xm_008837683.2,xm_003268998.3,xm_004592783.1,xm_004648568.1,xm_012567797.1,xm_012536976.1,xm_008272962.2,xm_003800449.2,xm_012106964.2,xm_014343489.1,xm_016944084.1,xm_003917922.3,xm_002831838.2,xm_012664106.1,xm_011382461.1,xm_010383040.1,xm_016125228.1,xm_003936838.2,xm_004611639.1,xm_013986256.1,xm_004378890.1,xm_006155858.2,xm_019932191.1
None,P2RY11,NM_002566,nm_001204430.1,xm_006507640.3,xm_008776656.2,xm_019801935.1,xm_012436182.1,nm_001204449.1,nm_001204433.1,xm_010978391.1,nm_001204441.1,xm_005682349.3,xm_013145251.1,xm_014796926.1,xm_012093747.1,xm_005406128.2,xm_007995200.1,xm_006875158.1,xm_012729381.1,xm_016974292.1,xm_004480133.1,xm_013033931.1,xm_013008368.1,xm_006898834.1,xm_008158073.1,nm_001204497.1,xm_007526020.1,xm_019817297.1,xm_008578026.1,xm_004059978.2,xm_013065917.1,xm_005336274.1,xm_004656290.1,xm_010593520.1,xm_005587927.2,xm_011734588.1,xm_011994337.1,xm_017657828.1,xm_005078595.1,xm_020283802.1,xm_005347441.1,xm_016207822.1,xm_016431269.1,xm_013054177.1,xm_017802430.1,xm_003275726.2,xm_004595733.1,xm_004633008.1,xm_004398853.2,xm_004277673.2,xm_017338782.1,xm_003798047.1,xm_015095824.1,xm_008961867.2,xm_009434582.2,xm_009193455.2,xm_009252768.1,xm_012641461.1,xm_011380349.1,xm_010373785.1,xm_016153580.1,xm_003938943.2,xm_004616763.1,nm_001204436.1,xm_004378557.1,xm_006140964.2,xm_019933055.1
None,P2RY12,NM_022788,nm_001194370.1,xm_006502085.3,xm_006232407.3,xm_002916347.3,xm_012437075.1,nm_001001174.2,xm_002759491.4,xm_010986787.1,xm_005634154.2,xm_005675443.3,xm_013159703.1,xm_014788788.1,xm_012085792.1,xm_005393019.2,xm_008008708.1,xm_006867982.1,xm_012732647.1,xm_007643491.1,xm_004465648.2,xm_013029912.1,xm_004708539.1,xm_006900048.1,xm_008159159.1,xm_005600987.2,xm_007533942.2,xm_019810567.1,xm_008579716.1,xm_004037858.1,xm_004834457.1,xm_005339912.2,xm_004655911.1,xm_003416154.2,nm_001285152.1,xm_011710912.1,xm_011972753.1,xm_017645575.1,xm_005077912.2,xm_012782870.2,xm_005344021.2,xm_016216700.1,xm_007502032.2,xm_004755550.2,xm_008844911.1,xm_003256301.2,xm_012931177.1,xm_004643925.1,xm_004405007.2,xm_004278167.2,xm_008266331.2,xm_003802187.2,xm_004003251.3,xm_003826467.1,xm_003310054.2,xm_003894951.3,xm_002814189.1,xm_012642932.1,xm_011374242.1,xm_010370586.1,xm_016156458.1,xm_003925036.1,xm_004602931.1,xm_005669926.2,xm_004379187.2,xm_014588287.1,xm_019934358.1
None,P2RY13,NM_176894,xm_015131813.1,nm_028808.3,xm_008760991.2,xm_011221163.2,xm_012437084.1,nm_001098152.1,xm_002759488.3,xm_010986763.1,xm_005634569.1,xm_013965759.2,xm_003476288.3,xm_014788795.1,xm_012085832.1,xm_005393021.2,xm_008008702.1,xm_006867981.1,xm_004674923.1,xm_003502879.1,xm_004465645.2,xm_013029915.1,xm_013006115.1,xm_006900062.1,xm_008159160.1,xm_001489171.4,xm_007533940.2,xm_006936330.2,xm_008579717.1,xm_004037857.2,xm_004834462.1,xm_005339913.1,xm_012948155.1,xm_003414287.2,xm_005546107.2,xm_011710915.1,xm_011972752.1,xm_017645579.1,xm_005077913.2,xm_012782881.2,xm_005344023.1,xm_016216703.1,xm_007502031.2,xm_004755552.2,xm_008844897.2,xm_003256304.2,xm_012931178.1,xm_012517524.1,xm_012563966.1,xm_004278168.2,xm_002716272.3,xm_003802186.1,xm_012101430.2,xm_003826465.2,xm_001145323.4,xm_003894949.3,xm_002814186.2,xm_012642933.1,xm_011379598.1,xm_010370585.1,xm_016156459.1,xm_003925030.2,xm_012936156.1,xm_003132491.5,xm_012556321.1,xm_006149732.2,xm_019934360.1
None,P2RY14,NM_014879,xm_002802967.2,nm_001287124.1,xm_017590600.1,xm_002916344.3,xm_012437079.1,xm_005201829.3,xm_008983666.2,xm_010986754.1,xm_005634570.2,xm_018049028.1,xm_013159705.1,xm_004419244.2,xm_012085857.1,xm_013518618.1,xm_008008696.1,xm_006867979.1,xm_012732631.1,xm_016975820.1,xm_012527964.1,xm_013029914.1,xm_013006148.1,xm_006900048.1,xm_008159162.1,xm_005600989.2,xm_007533939.2,xm_011286176.2,xm_008579720.1,xm_019023184.1,xm_004834463.2,xm_005339915.2,xm_012948177.1,,xm_005546109.2,xm_011710920.1,xm_011972750.1,xm_017645581.1,xm_013118994.1,xm_012782879.2,xm_005344025.2,xm_016216701.1,xm_007502028.2,xm_004755561.2,xm_008844866.2,xm_012510762.1,xm_004599655.2,xm_004643929.1,xm_004405004.2,xm_004278164.2,xm_008266338.2,xm_012812975.1,xm_012101377.2,xm_003826463.1,xm_001145005.3,xm_003894947.3,xm_009239418.1,xm_012642935.1,xm_011374242.1,xm_010370583.1,xm_016156455.1,xm_003925033.2,xm_012936198.1,xm_003132488.4,xm_012556322.1,xm_006149735.2,xm_004327831.2
None,P2RY2,NM_002564,xm_015115169.1,nm_001302346.1,xm_006229757.3,xm_019795408.1,xm_012456925.1,xm_010812650.2,xm_002754771.3,xm_010989245.1,xm_005633543.2,xm_018059378.1,xm_013145337.1,xm_014790294.1,xm_012044962.1,xm_013511815.1,xm_008020071.1,xm_006870272.1,xm_004683179.2,xm_007618763.2,xm_004480130.1,xm_013014200.1,xm_004708807.1,xm_006885558.1,xm_008149944.1,xm_005611914.2,xm_016190187.1,xm_019811864.1,xm_008568552.1,xm_004051767.2,xm_004863275.2,xm_005323169.2,xm_004656375.1,xm_003420052.2,xm_005579017.2,xm_011718993.1,xm_011996225.1,xm_017646722.1,xm_005074011.2,xm_012745124.2,xm_005368780.2,xm_016208451.1,xm_007491022.2,xm_013064271.1,xm_008852726.2,xm_003254753.1,xm_004589909.1,xm_004641930.1,xm_004391753.2,xm_004279765.2,xm_008264329.2,xm_012804252.1,xm_015100805.1,xm_003815660.2,xm_522101.4,xm_003910383.3,xm_002822210.2,xm_012645766.1,xm_011377399.1,xm_010366857.1,xm_016161597.1,xm_003923431.2,xm_004618204.1,nm_001006591.1,xm_004381945.1,xm_006140961.2,xm_019948501.1
None,P2RY4,NM_002565,nm_001198703.1,xm_006528176.3,xm_006257095.3,xm_002918018.2,xm_012460812.1,nm_001256557.1,xm_002807892.3,xm_010978746.1,xm_003640257.1,xm_005709567.2,xm_013153750.1,xm_004444111.2,xm_012060841.1,xm_013502797.1,xm_007991976.1,xm_006868519.1,xm_012733916.1,xm_003509114.1,xm_004449745.1,xm_013031612.1,xm_004716688.1,xm_006885558.1,xm_008155962.1,xm_005611914.2,xm_007530758.1,xm_004000592.3,xm_008580337.1,xm_004064326.2,xm_013068444.1,xm_005343037.1,xm_004660982.1,xm_010592732.1,xm_015444352.1,xm_011732804.1,xm_011992012.1,xm_017646722.1,xm_005081169.2,xm_012736174.1,xm_005358610.2,xm_016207390.1,xm_001362878.3,xm_004777188.1,xm_008844386.1,xm_004093189.2,xm_012929816.1,xm_004648035.1,xm_004396622.2,xm_004286874.1,xm_017350013.1,xm_003801765.2,xm_012106858.1,xm_003820165.2,xm_016944343.1,xm_017954367.1,xm_009236864.1,xm_012643399.1,xm_011371444.1,xm_010384134.1,xm_016132612.1,xm_003943071.2,xm_004615775.1,nm_001244168.1,xm_004380105.2,xm_014586889.1,xm_019948855.1
None,P2RY6,NM_001277208,xm_001115345.3,xm_006507640.3,xm_006229717.3,xm_019795405.1,xm_012456932.1,xm_010812663.2,xm_017977808.1,xm_010989287.1,xm_005633542.2,xm_013969780.2,xm_003463406.3,xm_014790296.1,xm_012044945.1,xm_013511817.1,xm_008020092.1,xm_006870388.1,xm_004683692.1,xm_003513584.3,xm_004480133.1,xm_013013909.1,xm_004708918.1,xm_006885559.1,xm_008149945.1,xm_005611914.2,xm_007527488.2,xm_019811863.1,xm_008568554.1,xm_004051771.2,xm_004863271.2,xm_005323171.1,xm_004656290.1,xm_003420051.2,xm_005579030.2,xm_011719013.1,xm_011996218.1,xm_017646721.1,xm_005074010.2,xm_012745138.1,xm_005368779.2,xm_016208450.1,xm_007491020.2,xm_004768104.2,xm_017803065.1,xm_003254745.3,xm_004590046.1,xm_004641929.1,xm_004391755.2,xm_004279766.2,xm_017344824.1,xm_012804013.1,xm_015101075.1,xm_003815658.2,xm_508629.5,xm_003910386.3,nm_001133266.1,xm_012645612.1,xm_011377397.1,xm_010366854.1,xm_016161561.1,xm_010334310.1,xm_004618203.1,xm_005667090.2,xm_004382017.2,xm_006140964.2,xm_019946615.1
None,P2RY8,NM_178129,xm_001115826.3,,xm_006229757.3,xm_011226975.2,xm_012471701.1,xm_015470648.1,xm_002762583.3,xm_010996617.1,xm_003640237.3,xm_013976840.2,xm_013145340.1,xm_014795514.1,xm_012036056.1,xm_005406556.2,xm_008019662.1,xm_006876266.1,xm_012734849.1,xm_007608261.2,,xm_013014203.1,xm_013008682.1,xm_006902418.1,xm_008161474.1,xm_014728590.1,xm_016195035.1,xm_019824806.1,xm_008568172.1,xm_004063725.2,xm_004867372.2,xm_013363005.1,,xm_003422790.1,xm_005595831.2,xm_011735019.1,xm_012000622.1,xm_017648074.1,,xm_012763668.2,xm_013351144.1,xm_016221700.1,xm_016424813.1,xm_013064439.1,xm_017796449.1,xm_004093160.2,xm_004580877.1,xm_004646630.1,xm_004399982.1,xm_004286270.2,xm_002724249.3,xm_003793078.1,xm_015104674.1,xm_008967023.1,xm_016943398.1,xm_003918869.3,xm_002831330.2,xm_012656793.1,xm_011385150.1,xm_010364488.1,xm_016148164.1,xm_003920271.2,xm_004621451.1,xm_005667035.2,xm_004385211.1,xm_014582516.1,xm_019944770.1
None,PRLHR,NM_004248,xm_015148292.1,xm_006527057.2,nm_139193.3,xm_002915397.1,xm_012448097.1,xm_015460750.1,xm_002756443.2,xm_010998938.1,xm_544041.5,xm_018041129.1,xm_003479314.3,xm_004428121.1,xm_012043076.1,xm_005387879.2,xm_007964235.1,xm_006831397.1,xm_004680401.2,xm_016970882.1,xm_004485177.1,xm_013021913.1,xm_004700906.1,xm_006879903.1,xm_008144354.1,xm_014733047.1,xm_007518465.1,xm_019813896.1,xm_008579641.1,xm_004050174.2,xm_004838841.1,xm_005320713.1,xm_004659298.1,xm_010588959.1,xm_005566557.2,xm_011717329.1,xm_012001106.1,xm_017656063.1,xm_005085347.2,xm_012739137.1,xm_005352565.1,xm_016206329.1,xm_007478922.2,xm_004751844.1,xm_008827322.1,xm_003255016.2,xm_004579780.1,xm_004625639.1,xm_004404035.2,xm_004265783.2,xm_017348666.1,xm_003787122.2,nm_001126347.1,xm_003825641.2,xm_521659.5,xm_003904314.3,xm_002821189.2,xm_012642400.1,xm_011359242.1,xm_010388876.1,xm_016142489.1,xm_003922153.2,xm_004611893.1,xm_003483564.3,xm_004374886.1,xm_006160406.1,xm_004316988.2
None,PROKR1,NM_138964,xm_001094867.3,nm_021381.3,xm_006236821.3,xm_002928901.3,xm_012475590.1,xm_005212837.3,xm_017964037.1,xm_010979903.1,xm_538526.4,xm_005686823.3,xm_003469040.2,xm_004435599.2,xm_012039661.1,xm_005385662.2,xm_007970395.1,xm_006862938.1,xm_004691471.2,xm_003503566.1,xm_004449195.1,xm_013022490.1,xm_004710163.1,xm_006880981.1,xm_008147517.1,xm_001491946.3,xm_007521261.2,xm_019827318.1,xm_008581063.1,xm_004029348.2,xm_004849938.1,xm_013357171.1,xm_004662184.1,xm_003413656.1,xm_005575700.2,xm_011713464.1,xm_011984998.1,xm_017654749.1,xm_005071125.2,xm_012750051.1,xm_005364819.1,xm_016224243.1,xm_001382102.2,xm_004742096.2,xm_008848063.1,xm_003262484.3,xm_004580279.1,xm_004636135.1,xm_004398208.1,xm_004277016.1,xm_008254312.2,xm_003793452.1,xm_004005821.3,xm_003830919.3,xm_515526.5,xm_003908754.3,xm_002811947.3,xm_012646459.1,xm_011365592.1,xm_010367641.1,xm_016137864.1,xm_003922671.2,xm_004609158.1,xm_013996093.1,xm_004369251.1,xm_006151294.2,xm_004322309.2
None,PROKR2,XM_017027646,xm_015149458.1,xm_011239555.2,xm_006235059.3,xm_011231828.2,xm_012454998.1,xm_005214437.3,xm_002747331.3,xm_010994578.1,xm_845933.3,xm_018057366.1,xm_003476598.3,xm_014790094.1,xm_012052136.1,xm_013512101.1,xm_008018919.1,xm_006870409.1,xm_004687188.2,xm_007636776.2,xm_004449195.1,xm_013010774.1,xm_004697847.1,xm_006894229.1,xm_008141067.1,xm_005604491.2,xm_007539564.2,xm_019826802.1,xm_008581063.1,xm_019016853.1,xm_004840785.2,xm_005320496.2,xm_004661496.1,xm_003411596.2,xm_005568401.2,xm_011741208.1,xm_011975356.1,xm_017662340.1,nm_001281405.1,xm_012755323.1,xm_005365560.2,xm_016211953.1,xm_001382102.2,xm_013055591.1,xm_008835565.1,xm_003277998.1,xm_004593343.1,xm_004634280.1,xm_004398208.1,xm_004276446.1,xm_002710839.3,xm_003788029.2,xm_004014342.3,xm_008974812.1,xm_001165973.4,xm_003905045.3,xm_009233391.1,xm_012639266.1,xm_011370010.1,xm_010378929.1,xm_016127219.1,xm_003933222.1,xm_004610940.1,xm_003359888.3,xm_004383046.1,xm_006162834.2,xm_004327838.2
None,PTAFR,NM_000952,xm_015132896.1,nm_001081211.2,xm_006239063.3,xm_011229101.2,xm_012439934.1,xm_005203162.3,xm_017974459.1,xm_010996895.1,xm_005617708.2,xm_013973892.2,xm_005004259.2,xm_014784064.1,xm_012079892.1,xm_013519732.1,xm_007979788.1,xm_006862374.1,xm_012722022.1,xm_016972918.1,xm_004455701.1,xm_013033187.1,xm_004718128.2,xm_006883445.1,xm_008147993.1,xm_005607293.2,xm_007522424.2,xm_006934474.3,xm_008591121.1,xm_004025289.2,xm_004850746.1,xm_013363249.1,xm_004671249.1,xm_003415431.2,xm_005544241.2,xm_011763080.1,xm_011981721.1,xm_017663958.1,xm_013120134.1,xm_012750742.2,xm_005353122.2,xm_016219647.1,xm_001372834.3,xm_004741036.2,xm_008847964.2,xm_004092236.1,xm_004592354.1,xm_004642882.1,xm_004394661.2,xm_012531920.1,xm_008265869.2,xm_003799862.2,xm_012150804.2,xm_003828082.1,xm_001152150.3,xm_003891433.3,xm_003775756.2,xm_012645922.1,xm_011357723.1,xm_010380354.1,xm_016132048.1,xm_003944583.2,xm_004603508.1,xm_013995926.1,xm_004377042.2,xm_006164597.2,xm_019938329.1
